did,dataset_name,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.mean.relative,best_node.sd,best_node.sd.relative,c1,c2,can_cor.mean,can_cor.sd,cat_to_num,ch,class_conc.mean,class_conc.sd,class_ent,cls_coef,cohesiveness.mean,cohesiveness.sd,conceptvar.mean,conceptvar.sd,cor.mean,cor.sd,cov.mean,cov.sd,density,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.mean.relative,elite_nn.sd,elite_nn.sd.relative,eq_num_attr,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,hubs.mean,hubs.sd,impconceptvar.mean,impconceptvar.sd,inst_to_attr,int,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.mean.relative,linear_discr.sd,linear_discr.sd.relative,lsc,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,naive_bayes.mean,naive_bayes.mean.relative,naive_bayes.sd,naive_bayes.sd.relative,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,one_itemset.mean,one_itemset.sd,one_nn.mean,one_nn.mean.relative,one_nn.sd,one_nn.sd.relative,p_trace,pb,random_node.mean,random_node.mean.relative,random_node.sd,random_node.sd.relative,range.mean,range.sd,roy_root,sc,sd.mean,sd.sd,sd_ratio,sil,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t1,t2,t3,t4,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,vdb,vdu,w_lambda,wg_dist.mean,wg_dist.sd,worst_node.mean,worst_node.mean.relative,worst_node.sd,worst_node.sd.relative,f1_score_mean
804,hutsof99_logis,0.08233027444144181,0.17909749981104983,1.1698195384526628,0.47663318636945207,0.18571428571428572,0.5285714285714287,2.0,0.11761037176408067,3.0,0.9994110647387552,0.0016313213703099683,nan,nan,0.0,9.80349763191939,0.0771039347197663,0.06351742153960178,0.9994110647387552,0.47135842880523726,11.067857142857143,0.7169454234219168,0.42774228043254064,0.13703608719271038,0.21429476806408906,0.20399408555389653,0.40236493178319266,0.8532395353730078,0.8960662525879917,49.636614137601505,177.888477933929,0.5285714285714286,1.0,0.1656431155326294,7.0,11.193401372758236,0.8994699565707459,0.08343618370453845,0.2505421715961563,nan,0.3970544959128066,nan,0.8857142857142857,nan,0.7428571428571429,nan,0.5,0.020203050891044183,3.326480910993507,10.437002227716752,17.912102711655795,2.3097095836022783,6.87308637629638,0.7832026210082523,0.2985572259123481,5.321428571428571,0.6498053737924332,5.384615384615385,31.28757772213176,4.088461538461538,11.773106294045654,2.0799448685468036,0.4108246440486559,-1.300407156948062,0.7009580970833379,0.12615474411852434,nan,0.19999999999999996,nan,0.12857142857142856,nan,18,5.388888888888889,2.1458273843435527,0.05555555555555555,0.05669761177515095,264.2349206349206,310.5668008214051,0.5,0.0,nan,0.7285714285714284,6.0,0.10540925533894596,2.0,0.953265306122449,2.5951202307692305,8.36180291565932,9.360000000000001,27.871678576409185,4.33543956043956,12.778033154632585,4.1230769230769235,12.322687500849387,0.30846153846153845,0.6314249249890567,0.08928573464461446,0.08130834448782366,0.5285714285714286,0.4142610828267407,0.23130488170836244,0.35714285714285715,0.4826170890658401,0.24285714285714285,0.4319055950832105,0.7571428571428571,7.0,0.09642122253007897,1.0,17,1.3076923076923077,0.24285714285714285,1.8888888888888888,0.7817359599705717,4.25,1.707825127659933,13,10,0,2,0.05128205128205128,nan,70,3.0,13,2,0.6927389617440811,12.101975843161458,nan,0.40625,0.1784262082320545,0.6428571428571428,4.0,0.12140522651411392,4.0,nan,-0.08775923504313031,0.5571428571428572,3.0,0.15721499065923025,6.0,9.051538461538462,27.34711192739063,nan,0,2.4442938205183893,6.877539192518296,nan,0.0832689452146585,0.39805164867958287,0.5232205108355439,0.37981614489098453,0.21461596156879928,0.5285714285714286,0.18571428571428572,0.014285714285714285,0.07692307692307693,4.194084249084249,12.488405683283284,4.571428571428571,2.32992949004287,0.09996059703145241,0.12390983309184801,0.18294270833333334,0.1530813825933486,0.48717948717948717,0.12906007703499775,49.63661413760151,177.85629879139626,0.07692307692307693,0.14149713555360127,2.2688204360560587,8.777438983101982e-06,nan,1.5909999641393249,0.20580459339794085,0.7142857142857143,5.0,0.15058465048420852,5.0,0.6858913308913309
805,fri_c4_500_50,0.012353049144675084,0.002607090866061935,2.807320320160349,4.485978453382215e-16,0.1,0.6519999999999999,6.0,0.07842901957254796,7.0,0.9977366703420346,0.006252392497128945,nan,nan,0.0,2.2589864502576407,0.004249716135250758,0.009877304472601987,0.9977366703420346,0.7032145970609311,54.858,3.8666851608666737,0.49839062572107534,0.027817538128629006,0.041824096606547116,0.06481899441496716,0.04182409918528366,0.06481899848716141,0.9002004008016032,1.0000000620802236,0.5453131228719396,0.69,7.0,0.0767390962214756,6.0,51.23387405190709,0.9954843659603239,0.016124747909498693,0.41117495788631897,nan,0.30874479174726727,nan,0.944,nan,0.382,nan,0.5,0.039597979746446695,nan,nan,0.9508711903131893,nan,nan,0.7440846630312032,0.26163627750574026,27.35875,2.4814602510326274,10.0,9.968852252313978,1.7017578299999996,0.11085351596130484,3.785582830314317,0.04757079796460164,-1.104482064661178,0.3806507427311263,0.17460964102327958,nan,0.276,nan,0.268,nan,42,6.119047619047619,1.655771590121273,0.023809523809523808,0.04945322406577168,783.6190476190476,981.9389385180388,0.5,0.03367175148507373,nan,0.644,5.0,0.06022181221672649,4.0,0.995168,1.2548407641,0.09988115750038735,1.85100008,0.41914642186875606,-4.800000019056224e-10,1.5410359623332564e-08,-0.01916529,0.0768151576100315,-1.7335168199999997,0.13693126288906965,0.01947416018806596,0.04757079796460165,0.592,0.49687176484603196,0.01645371199445723,0.436,0.4963837160777682,0.234,0.4237961849908818,0.6180000000000001,4.0,0.054528280124476074,3.0,41,0.82,0.082,4.1,3.071373199943851,1.8636363636363635,1.245772070624499,50,0,0,2,0.007346938775510205,nan,500,0.0,50,2,0.6915783599888489,143.15616863831255,nan,0.14285714285714282,0.0009911602746958139,0.554,3.0,0.06040603354706291,5.0,nan,-0.012545125041446923,0.502,1.0,0.027406406388125963,1.0,3.5845168999999997,0.46510314612436854,nan,0,1.0000000310401114,1.2473277606192146e-08,nan,0.0025182765368964703,0.05681294079993636,0.21402760860275288,1.6064192513282203e-07,7.949713604449245e-07,1.0,0.1,0.086,0.86,-0.010819776733333333,0.04124781427944922,5.204819277108434,2.0348130863077394,0.10429623266010901,0.10969884999940956,0.11481584821428571,0.07969966023428214,0.24489795918367346,0.011422087420180823,1.0000000620802236,2.4946555888996235e-08,0.02,0.055202047228292965,14.781616878449388,6.934220997948698e-06,nan,2.7954664040923536,0.08902700661782385,0.506,2.0,0.036575644598253895,2.0,0.6183886601962193
806,fri_c3_1000_50,0.008152690592036351,0.001264664461871564,3.169907806335713,4.266545252634245e-06,0.05,0.71,6.0,0.023094010767585035,3.0,0.9912540071703688,0.023910680762770475,nan,nan,0.0,5.010375082265458,0.003285553849267722,0.009092644374028389,0.9912540071703688,0.6972914307367868,109.232,8.306217392554348,0.4930043464197718,0.054056442239638604,0.028617336750938485,0.055446886022384435,0.028617338386875614,0.0554468892282517,0.8965445445445446,1.0000000573635424,0.4410668827868766,0.7110000000000001,7.0,0.04931756504757936,6.0,48.166372895246866,0.9950046627315733,0.016391301826524828,0.4558876858725817,nan,0.3729030877150647,nan,0.956,nan,0.726,nan,0.5,0.07778174593052026,nan,nan,1.0051333163345495,nan,nan,0.7629531841920156,0.23131507285745936,53.85225,7.285451959058391,20.0,9.973037891216304,1.7049197199999997,0.11533563062793505,4.140582020019739,0.06005829164077349,-1.102682123051628,0.4849783793840377,0.1666687162250351,nan,0.28,nan,0.31599999999999995,nan,77,7.545454545454546,2.191763616633001,0.012987012987012988,0.038989706302296034,4777.128471528472,8990.14828088082,0.5,0.009183204950474607,nan,0.675,4.0,0.044284434185288074,5.0,0.997313,1.2607074864299999,0.09781159531952875,1.81393922,0.3790680103816001,-2.0000000008124633e-10,1.0176002180428988e-08,-0.01001873,0.05899404192704462,-1.75338086,0.11708501442393669,0.02057979348634299,0.06005784865765035,0.579,0.4956888897826202,0.018056152207264944,0.404,0.4909429956981004,0.24,0.4272968319360472,0.679,5.0,0.05486346689738081,7.0,76,1.52,0.076,5.846153846153846,4.3175254071082945,2.111111111111111,2.039296486225129,50,0,0,2,0.005714285714285714,nan,1000,0.0,50,2,0.6870849202888889,153.03010766066745,nan,0.11111111111111113,0.000543117382310291,0.604,3.0,0.04376706016578628,4.0,nan,-0.01709727606259333,0.5549999999999999,2.0,0.0052704627669473035,1.0,3.56732008,0.44770571170214946,nan,0,1.0000000286817707,9.55200770403449e-09,nan,0.0037517474732257695,0.04136591316754558,0.231865400781344,1.0020030040050944e-07,3.0365276524341156e-07,1.0,0.05,0.044,0.88,-0.006821533233333333,0.039936225346472544,6.601307189542483,2.516628564696296,0.08419584440337573,0.10375433997447486,0.06903472504058442,0.06930126735696622,0.1975308641975309,0.006510540799503999,1.0000000573635424,1.9104015890798387e-08,0.019999999999999997,0.06187671994294349,13.977394562758995,1.5015006105671574e-06,nan,2.802892342784081,0.09454947530559696,0.5530000000000002,1.0,0.014181364924121764,2.0,0.6788408596086526
807,kin8nm,0.0023496220934710274,0.00017384416692172686,4.321927062823218,0.0,0.0009765625,0.6945797968968701,4.0,0.018601059995776385,5.0,0.9997770990046065,0.0006177900657833302,nan,nan,0.0,299.3173864037848,0.0021824727984090905,0.0036814062873530644,0.9997770990046065,0.5701004655892641,2668.2372436523438,250.36234099466733,0.4853311324884306,0.022488488802359756,0.008967306396379535,0.006644117324966743,0.00735480011065952,0.005452896672721956,0.8939282456068398,0.8195542358110914,0.027136856818941617,0.5920396676494237,3.0,0.022293452441631844,6.0,31.6259020638722,0.964544810515336,0.06686203023397351,0.3840721117659335,nan,0.994652029033397,nan,0.9974365234375,nan,0.9940185546875,nan,0.5,0.01242961138804478,nan,nan,0.9616876161645306,nan,nan,0.7926152473827508,0.22935026543588802,1299.813720703125,133.41555431759704,1024.0,3.6056957420217497,1.56008965625,0.014630558277685213,5.290091558431234,0.0548693165072822,-1.1912900109470739,0.007730330562789949,0.15157510404421104,nan,0.26416015625,nan,0.2310791015625,nan,1068,12.133895131086142,2.881582435888592,0.0009363295880149813,0.002598326606322202,2359992.8119786647,7272609.525762077,0.5,0.009269190015553977,nan,0.7324180291253463,5.0,0.018207631449413945,4.0,0.9988614469766617,1.1567718705374999,0.01097049185136494,1.57053375,0.00021832659022665704,0.002472783554077148,0.011989348086665812,0.0025046875,0.01769209982881282,-1.570340125,0.0006054826734574027,0.031612603396590555,0.054869316507282204,0.3162841796875,0.4413815382195445,0.06923840208563274,0.1900634765625,0.39237500577683004,0.3431396484375,0.4747866336409343,0.7360816283987016,6.0,0.017510467913683058,3.0,1067,133.375,0.1302490234375,50.80952380952381,49.54757213791514,133.375,22.921839243082445,8,0,0,2,0.0,nan,8192,0.0,8,0,0.6929926773634443,135.71531599606698,nan,0.05,5.998975750331556e-05,0.8077398076178565,7.0,0.01216146206670892,1.0,nan,-0.0878522346403432,0.5183108490425563,1.0,0.015400703302971509,2.0,3.140873875,0.0007695338918554454,nan,0,0.9052814137850995,0.0047566694642335395,1.0144520816826326,0.03709848937361546,-0.0024228063778874366,0.0146926840611357,1.735047398705136e-07,3.990667420875591e-08,0.7698974609375,0.0009765625,0.0009765625,1.0,0.0033402797243694015,0.014884390609937582,11.140046838407494,3.1974338055127114,0.052701518887426045,0.0692963674145272,0.008010236511516214,0.012984961505056014,0.095,0.0010592760078840626,0.8195542358110913,0.008618997373121372,0.125,0.06286467679788837,5.149301418197065,3.1491780763854716e-09,nan,1.0560374152702876,0.0758207239864531,0.5458955001637928,2.0,0.02498028118595143,7.0,0.7334596934682067
808,fri_c0_100_10,0.03213031532340404,0.014815222042355575,2.0,0.0,0.1,0.4800000000000001,3.0,0.07888106377466153,1.0,0.9927744539878083,0.01980198019801993,nan,nan,0.0,5.124581201630674,0.022276066979393265,0.02005475134541853,0.9927744539878083,0.617624981234049,27.605,1.964386197088834,0.48188678010088865,0.0564145692217866,0.07934822232885526,0.04883921396204352,0.07934822573778962,0.04883921585423422,0.8848484848484849,1.0000000424598885,0.2937414501751045,0.58,4.0,0.13165611772087665,5.0,19.72308557098732,0.9503068885549281,0.05973528155946824,0.16374331980893353,nan,0.5440944049470577,nan,0.87,nan,0.4,nan,0.5,0.07071067811865477,nan,nan,1.4098668382409787,nan,nan,0.788022854429207,0.22515151293873725,13.4725,1.65369764742256,10.0,4.487311659792831,1.7176939,0.1030253625429869,2.9424387978140003,0.04637616533304927,-1.2404374277151446,0.08674063419059325,0.08651417961126895,nan,0.14,nan,0.06999999999999995,nan,16,4.25,0.8563488385776752,0.0625,0.09255628917943214,77.86666666666667,26.508329927695478,0.5,0.0,nan,0.8399999999999999,6.0,0.1349897115421106,6.0,0.9669,1.2684858732,0.06552257832719044,1.6731589,0.07128415901392275,-4.000000000337067e-09,2.5905812303983638e-08,0.049696349999999986,0.10454349052562074,-1.6919622999999997,0.12057657300473697,0.05033565617380784,0.04637616533304927,0.47,0.4682706862674799,0.06202044569169842,0.26,0.4408440022768081,0.3,0.4605661864718382,0.8400000000000001,7.0,0.13498971154211062,7.0,15,1.5,0.15,3.0,1.4142135623730951,1.875,0.8345229603962802,10,0,0,2,0.0,nan,100,0.0,10,0,0.6881388137135884,38.733265681370014,nan,0.25,0.0,0.7,5.0,0.105409255338946,4.0,nan,-0.11344635481959987,0.45,1.0,0.097182531580755,3.0,3.3651212,0.10487060392460369,nan,0,1.0000000212299438,2.3467764113575465e-08,nan,0.04134176911199221,-0.07829737411704052,0.14514323449335884,0.0,0.0,0.98,0.1,0.1,1.0,0.02194155166666667,0.04126317883530483,3.4193548387096775,1.3607398367159707,0.2580005327400437,0.08275120230510061,0.234375,0.09270248108869579,0.375,0.03883562593092139,1.0000000424598883,4.6935528626866664e-08,0.10000000000000002,0.1148552321012874,4.296990425869528,0.0001017962034220884,nan,1.238228537732258,0.08677682644330101,0.48,2.0,0.07888106377466154,2.0,0.8189083482363196
811,rmftsa_ctoarrivals,0.006886796500056202,0.0030917567652743337,0.5798789128875975,0.5987452815557915,0.04924242424242424,0.7360398860398861,5.0,0.2897342750073613,6.0,0.9598409038372531,0.10454174598857768,nan,nan,0.0,117.42441794620805,0.03226637896644195,0.02196157873110419,0.9598409038372531,0.48902261063470465,71.0,0.0,0.45033292100217537,0.10944772884924243,0.0769230769230769,0.03301241087284376,0.005898410841376629,0.0025313699085006977,0.8857011176402811,3.1787072243346013,11.18454448701148,0.4202279202279202,1.0,0.2929305142660171,7.0,19.946473483029678,0.9489774662850521,0.08168174893996043,0.12058447996796837,nan,0.0,nan,0.7272727272727273,nan,0.5454545454545454,nan,0.5,0.1660629561877498,153.0376834097275,551.7852146119973,7.344104688337108,153.03690527865862,551.7824090205294,0.6363093643370294,0.31356921814292854,32.95075757575758,8.07321178177102,20.307692307692307,8.946185520285983,0.8461538461538461,3.05085107923876,1.4915989845058681,0.5201934081749137,6.381288401955173,2.283464822601652,0.018520986026928532,nan,0.037878787878787845,nan,0.0492424242424242,nan,25,6.48,2.7251911247959595,0.039999999999999994,0.08551494659540626,977.7795093795094,1372.9459902738245,0.5,0.08485281374238575,nan,0.9007122507122507,7.0,0.13243360922144368,4.0,0.941488751147842,0.627253846153846,2.2615959050396923,154.76923076923077,554.4228461271166,153.11538461538458,551.7649076868706,153.03846153846155,551.7880201950467,152.23076923076923,548.8758441648641,0.04812083221898242,0.08189040995262802,0.11742424242424243,0.16872111357002628,0.1652363942203518,0.07196969696969698,0.25892858916573946,0.30303030303030304,0.4604410836075253,0.6641025641025641,4.0,0.11527572349571465,3.0,24,1.8461538461538463,0.09090909090909091,2.1818181818181817,0.7507571935295483,2.6666666666666665,5.0,13,12,0,2,0.0,nan,264,0.0,13,12,0.6653110162809015,11.05047556635669,nan,0.43333333333333335,0.4026958645710714,0.8210826210826212,6.0,0.15331353525559246,5.0,nan,-0.25597838484047686,0.6173789173789175,2.0,0.010997298612888206,1.0,2.5384615384615383,5.54700196225229,nan,0,0.7445586838937331,1.6861300532444459,nan,0.24404849816361968,2.767383094600994,0.8314951372030079,0.46300087744954654,0.1265475732833222,0.11363636363636363,0.04924242424242424,0.003787878787878788,0.07692307692307693,153.03846153846155,551.7880201950467,5.63265306122449,2.8773097790515796,0.08427614158198223,0.10302033744061219,0.1386328125,0.14378707794558182,0.5,0.31541228479922084,3.1787072243346,11.184520591505846,0.07692307692307693,0.13796364178338194,1.1857545935898657,2.8859523667957233e-06,nan,1.2874996726855923,0.03217543834306717,0.6401709401709402,3.0,0.035680214260360284,2.0,0.7269560130817687
812,fri_c1_100_25,0.030577722813616336,0.014082741932933,2.0,0.0,0.25,0.77,7.0,0.11595018087284059,4.0,0.9974015885677396,0.007174172977281734,nan,nan,0.0,2.4207494394707414,0.020313100038033147,0.02193914194949089,0.9974015885677396,0.6360454943132108,18.1725,2.1211551669843116,0.49764557672888976,0.028898958045395405,0.08325936643624131,0.07730547269897407,0.08325937033049735,0.07730547679000031,0.8846464646464647,1.0000000473470259,0.5676341038414302,0.72,6.0,0.10327955589886448,2.0,21.77799309876753,0.9758939318110939,0.025978645545184406,0.22058675886355436,nan,0.23962486183626008,nan,0.89,nan,0.0,nan,0.5,0.04242640687119289,nan,nan,1.547618594306141,nan,nan,0.7890727546452274,0.259839856062912,9.0275,1.2276512229670629,4.0,7.061563499470864,1.67894067,0.07494750952255821,2.9516029888508455,0.05222011444264387,-1.1600054120211447,0.09365716968885855,0.15428636509188365,nan,0.15000000000000002,nan,0.17000000000000004,nan,11,4.0,1.3416407864998738,0.09090909090909093,0.12980404812289525,54.4,33.8317405207989,0.5,0.06428243465332248,nan,0.64,4.0,0.14298407059684812,6.0,0.9696,1.242884247444,0.06183406303592285,1.717074,0.16186869137436677,-7.999999971385064e-10,3.187475489401138e-08,0.012885640000000002,0.0881116844968078,-1.77008432,0.1548904031077889,0.04579859971689425,0.052220114442643885,0.48,0.48843120914199545,0.029685978672707544,0.28,0.4512608598542129,0.24,0.42923469599092784,0.7,5.0,0.11547005383792518,3.0,10,0.4,0.1,1.6666666666666667,0.816496580927726,1.25,0.7071067811865476,25,0,0,2,0.0033333333333333335,nan,100,1.0,25,0,0.6913460990017393,42.66945741492261,nan,0.25,0.0,0.6000000000000001,2.0,0.14907119849998599,7.0,nan,-0.05410339319749189,0.6399999999999999,3.0,0.11737877907772673,5.0,3.48715832,0.22760651671300333,nan,0,1.0000000236735125,2.701468634688072e-08,1.1492581980213157,0.014641871527666973,-0.04201412087277072,0.14729360399000144,0.0,0.0,1.0,0.25,0.21,0.84,0.01021998133333333,0.04078438698746602,3.238095238095238,1.609495632325913,0.156195752848282,0.14260610368791157,0.26988636363636365,0.1392451239557585,0.375,0.03797104653651439,1.000000047347026,5.402937366804749e-08,0.04,0.08569613049558691,6.3025829783698795,0.00015420876851494957,nan,1.9786407099664642,0.10575023345850953,0.51,1.0,0.0875595035770913,1.0,0.6354671717171717
813,fri_c3_1000_5,0.08417542302269967,0.07095290480625052,3.1699114456156767,7.118984746492739e-06,0.005,0.7080000000000001,6.0,0.04541169697580373,6.0,0.9885173903891564,0.031255783186136754,nan,nan,0.0,36.37175274833233,0.0208328258018812,0.018882343027322016,0.9885173903891564,0.3187865265473965,460.10325,33.394105572308334,0.4770292692104656,0.06715642012943228,0.5402324905851014,0.31115367465012544,0.5402325233673031,0.311153693880478,0.8844784784784785,1.0000000600451198,1.376564815760092,0.6819999999999999,5.0,0.05287301349039561,7.0,7.370476225816185,0.9648368656932206,0.041943110137998854,0.5749794273856832,nan,0.48874345794986573,nan,0.965,nan,0.941,nan,0.5,0.08909545442950495,nan,nan,0.8449220273712787,nan,nan,0.7724577904741077,0.29252018969333055,227.24325,33.35222041024846,200.0,2.942023221321423,1.5147781500000002,0.21963666014029,4.024310312302562,0.12652709265146847,-0.4045661481777687,0.9893109357235331,0.16558758592871936,nan,0.346,nan,0.30500000000000005,nan,91,7.527472527472527,1.7847543207254004,0.01098901098901099,0.03089318317669396,3616.0969696969696,3524.704496771167,0.5,0.038852020944315814,nan,0.655,3.0,0.025927248643506765,3.0,0.98024,1.0859540916,0.22492504855079087,2.6334814,1.0223706865111597,1.9999999994801953e-09,5.338539125597268e-09,-0.09507220000000001,0.15606563216464414,-1.9317471999999998,0.22859021740485744,0.13411852370227145,0.12652805573244016,0.205,0.35073761226627825,0.12173614814550204,0.119,0.32395052700056526,0.372,0.48358024137659905,0.6579999999999999,4.0,0.03359894178227773,5.0,90,18.0,0.09,8.181818181818182,5.582440000898923,18.0,4.301162633521313,5,0,0,2,0.7000000000000001,nan,1000,0.0,5,2,0.6851880420827186,22.635150150120467,nan,0.1111111111111111,0.00048721015729738006,0.8800000000000001,7.0,0.03333333333333334,4.0,nan,-0.06332456521049896,0.5630000000000001,1.5,0.00483045891539643,1.5,4.5652286,1.0852167046054901,nan,0,1.0000000300225593,4.6698471310757014e-09,1.0803633456063162,0.06494887621319696,0.3787662113378973,0.5725547055686877,0.0,0.0,0.319,0.005,0.003,0.6,-0.07049855066666666,0.10351648576213004,6.574585635359116,2.188661556906732,0.10736986037514684,0.09636919972769459,0.06193123282967033,0.059525081006118474,0.19753086419753085,0.02029077038123143,1.0000000600451198,9.33969458669419e-09,0.19999999999999998,0.1282515280110923,4.700949178602314,6.915218654067297e-08,nan,0.5733132901790627,0.07159610902147423,0.5630000000000001,1.5,0.00483045891539643,1.5,0.6536397748678907
814,chscase_vine2,-8.788319267711819e-08,8.193004989548303e-09,2.764826120092433,0.05564302894753943,0.004273504273504274,0.6096669750231267,5.5,0.14547701746848965,3.5,0.993614428200075,0.01752353367125259,nan,nan,0.0,1.4721386745080782,0.036449969294584196,0.03030356365931475,0.993614428200075,0.307911333262486,226.7991452991453,7.9672939124394135,0.4826553311125737,0.06616842503332282,0.0,nan,0.0,nan,0.8990464686396163,116.2066381156317,154.89272461464722,0.578677150786309,3.0,0.21892184329205433,7.0,5.070711211680788,0.9983305470500545,0.00222025042180552,0.9867157359847464,nan,0.9607843137254902,nan,0.9615384615384616,nan,0.8547008547008547,nan,0.5,0.0664801247269404,1003.6118603988074,1390.7184716548263,1.7168028088530607,999.2276631478492,1396.9162904201344,0.7096725032108745,0.3092137431939114,113.10363247863248,11.364717163162748,234.0,18.03103971593694,14.75,15.202795795510772,3.562488858929642,0.22933754311505147,-1.2230621113015232,0.020497484032185598,0.31176470588240957,nan,0.45299145299145294,nan,0.45299145299145294,nan,84,8.666666666666666,2.5897542951478907,0.011904761904761904,0.022518886567382407,9782.291575091576,12810.599945783619,0.5,0.03367175148507373,nan,0.4980573543015726,1.0,0.08635847338014811,1.0,0.9781119877273723,11.119499999999999,11.531921651658926,1021.5,1371.0800487207157,1006.75,1386.2828445162265,1006.75,1386.2828445162265,992.0,1401.4856403117371,0.1959516893628659,0.17369451416751203,0.21581196581196582,0.2504690465958935,0.18090425052447132,0.1388888888888889,0.3462006146329182,0.3803418803418803,0.4859903359494769,0.7504162812210915,7.0,0.21366045596954625,6.0,83,41.5,0.17735042735042736,6.384615384615385,3.663751755110726,41.5,30.405591591021544,2,0,0,2,0.0,nan,468,0.0,2,0,0.6887210394705642,13.109733521983024,nan,0.14285714285714282,0.03748914274268992,0.6030989824236819,4.0,0.10850959335087274,2.0,nan,0.0004406336033236603,0.6096669750231267,5.5,0.14547701746848965,3.5,29.5,30.405591591021544,nan,0,8.804571582474022,8.79615340529286,nan,0.008207988329490873,0.0,0.0,0.06316916488222699,0.06510833317135234,0.21581196581196582,0.004273504273504274,0.002136752136752137,0.5,1006.75,1386.2828445162265,7.724550898203593,2.855273435851303,0.07560838588005889,0.10217893553873102,0.054931640625,0.08597693734404092,0.24489795918367346,0.036883008408030965,116.20663811563169,154.89272461464722,0.5,0.05987341786417045,15.464986087205588,3.56923848497411e-07,nan,0.40419937947245255,0.026780536014176456,0.5671137835337651,2.0,0.1628005960335292,5.0,0.4069887887801695
815,chscase_vine1,0.12689494386131725,0.08895199427601587,1.5519727967980446,0.03677734593040268,0.17307692307692307,0.78,7.0,0.25298221281347033,7.0,0.9957274520849256,0.0117647058823529,nan,nan,0.0,14.47564955969635,0.06859585975329592,0.07615658742842939,0.9957274520849256,0.35046728971962615,19.384615384615383,2.690174359491324,0.46538246577636805,0.0768052954131015,0.3410900855514782,0.21647919703978385,5.892702834338864,7.233553640318582,0.8619909502262444,36.02521943606502,78.13516317809585,0.7,3.0,0.21081851067789195,2.0,9.582562184875096,0.8488432072392357,0.14573535966197504,0.14803840598652587,nan,0.01598933769720443,nan,0.7884615384615384,nan,0.0,nan,0.5,0.054392829322042084,7.5588267724559195,6.116988875826512,16.949147642182044,5.844222313908142,4.104442023880738,0.7684673738048375,0.30139401238470637,9.259615384615385,1.9093818541236618,5.777777777777778,25.945351613977095,6.777777777777778,7.30629485063698,2.4437898924590318,0.11471497337423896,-0.5525372285866551,0.5222894465191309,0.0731256671931847,nan,0.09615384615384615,nan,0.07692307692307687,nan,7,3.0,0.816496580927726,0.14285714285714285,0.16906210376115866,20.0,5.849976258261415,0.5,0.10101525445522107,nan,0.7766666666666666,5.5,0.2266503262083917,5.0,0.882396449704142,5.106733333333334,5.496933749714471,19.0,13.114877048604,10.034722222222221,6.657923009817066,9.972222222222221,6.75629850172744,1.2777777777777777,1.2018504251546631,0.10391035642393846,0.11360657774382671,0.3076923076923077,0.39087853849336657,0.12971227319439116,0.23076923076923078,0.4254356298115171,0.15384615384615385,0.36432130747865443,0.7766666666666666,5.5,0.20611036238258737,1.0,6,0.6666666666666666,0.11538461538461539,1.5,0.5773502691896257,1.5,0.5773502691896257,9,0,0,2,0.25,nan,52,6.0,9,3,0.6901856760188042,13.935689282656597,nan,0.3333333333333333,0.07155850072454334,0.7566666666666666,4.0,0.23309511649396117,6.0,nan,-0.28376647981915765,0.6933333333333334,2.0,0.22542141605183572,4.0,17.72222222222222,13.05543735171076,nan,0,4.572811302599425,4.123583787828794,1.3033433663680642,0.2245722468191856,-0.04172792816271259,0.4176195734177726,0.03565719441536435,0.01737302342180153,0.5384615384615384,0.17307692307692307,0.07692307692307693,0.4444444444444444,10.011284722222221,6.701976599696685,2.3076923076923075,1.1821319289469756,0.2524478085859489,0.12362330601958614,0.375,0.10206207261596575,0.4444444444444444,0.11737194645347808,36.02521943606502,73.03937701530445,0.1111111111111111,0.22415775455965678,1.6499750740654648,8.682117635587205e-05,nan,0.8761313979371244,0.13556265696775985,0.45666666666666667,1.0,0.21317702607092642,3.0,0.7507281607281607
